Date,SOS008L02P,SOS005L04P,SOS003L04P,SOS002L09P,SOS001L12P,SOS500M24P,SOS250M48P,SOP001L12P,POV005L04P,POV002L09P,POV001L24P,POV500M24P,POP001L12P,POP015K,SO0005L04P,SO0002L09P,SO0001L12P,SO0500M24P,POP005L04P,POP002L09P,POP001L12P.1,POP500M24P,POPF01L12P,AT5X5K,ATN02K12P,ATN01K24P,MAR02K12P,MAR01K24P,ATWWP002K12P,ATWWP001K24P,MASR025K,MAHS025K,SE500G24P,SE200G24P,ATPPCH5X5K,ATPA1K24P,MAPA1K24P,MAP1K25P,MAC1K25P,EEA500G12P,EEA200G24P
11/05/2023 0:00,1179,10758,1945,10713,14335,3736,20,0,705,1150,2590,836,0,0,0,0,0,0,425,507,800,764,100,4683,1645,8293,65,1292,50,0,0,80,1790,90,0,0,0,0,0,0,0
12/05/2023 0:00,1487,10673,1095,13788,9709,4689,0,0,815,1422,3286,1335,685,0,0,0,0,0,150,100,460,450,0,1070,742,8438,100,1495,0,0,30,0,580,48,0,0,0,0,0,0,0
13/05/2023 0:00,0,3593,40,5632,8183,2953,313,0,340,420,2020,1610,710,0,0,0,0,0,160,372,1049,554,50,700,1040,5153,400,505,20,0,157,0,630,0,0,0,0,0,18,0,0
14/05/2023 0:00,230,4694,715,7309,12736,3399,150,310,180,555,1340,1485,991,0,0,0,0,0,0,170,660,370,201,662,497,6486,200,685,0,41,200,100,575,0,0,0,0,0,0,0,0
15/05/2023 0:00,1048,5222,1554,6285,7935,2604,0,90,625,814,1515,985,1010,0,0,0,0,0,29,140,605,165,305,1692,648,2175,50,272,0,0,50,0,275,0,0,0,0,0,0,0,0
16/05/2023 0:00,700,5207,1628,10141,9158,1525,10,0,290,920,2803,1595,700,0,0,0,0,0,60,593,1570,165,100,860,460,3115,0,510,0,0,20,0,510,30,0,0,0,0,0,0,0
17/05/2023 0:00,55,7851,1835,10180,9756,3313,0,0,380,800,1910,1115,500,0,0,0,0,0,285,465,1084,495,322,1680,1320,4501,255,679,30,0,50,2,790,90,0,0,0,0,0,0,0
18/05/2023 0:00,205,5808,905,4943,4984,1710,20,0,180,510,1565,970,759,0,0,0,0,0,0,150,325,70,0,610,370,4670,0,1015,0.416,0,0,0,570,40,0,0,0,0,0,0,0
19/05/2023 0:00,10,3975,1689,4478,4954,1816,0,0,230,500,745,540,45,0,0,0,0,0,37,150,530,10,0,1450,859,2492,290,185,0,64,251,0,610,0,0,0,0,0,0,0,0
20/05/2023 0:00,10,3295,695,9510,3540,1175,352,120,120,147,609,265,250,0,0,0,0,0,0,6,340,380,500,487,192,2980,202,720,0,29,50,20,480,51,0,0,0,0,0,0,0
21/05/2023 0:00,550,2204,572,3232,3071,1480,1210,395,220,910,1910,1140,778,0,0,0,0,0,75,420,1432,840,100,105,750,1350,50,145,0,0,0,0,160,30,0,0,0,0,0,0,0
22/05/2023 0:00,30,500,165,1096,1759,155,0,0,65,150,285,280,80,0,0,0,0,0,0,50,0,0,300,400,60,902,0,570,0,24,0,0,75,0,0,0,0,0,0,0,0
23/05/2023 0:00,300,1555,360,1612,4103,2702,417,80,150,474,1645,1060,190,0,0,0,0,0,25,113,485,775,60,826,535,3515,50,1440,0,5,109,610,1035,100,0,0,0,0,30,0,0
24/05/2023 0:00,10,3920,400,790,1832,667,80,20,370,329,819,276,206,0,0,0,0,0,20,181,270,718,150,180,1298,1970,220,390,10,24,15,15,848,35,0,0,0,0,0,0,0
25/05/2023 0:00,530,2270,468,1693,2408,860,486,280,100,225,685,300,32,0,0,0,0,0,5,59,300,120,0,400,1100,2442,10,560,10,3,15,33,513,55,0,0,0,0,0,0,0
26/05/2023 0:00,5,555,60,383,651,276,330,0,40,150,130,179,0,0,0,0,0,0,20,25,90,80,0,1090,432,1208,10,200,0,0,0,0,315,0,0,0,0,0,0,0,0
27/05/2023 0:00,0,984,85,115,3178,2475,40,100,100,200,950,1300,130,0,0,0,0,0,50,250,1230,157,0,480,345,1520,0,105,0,5,69,5,140,0,0,0,0,0,0,0,0
28/05/2023 0:00,150,945,250,310,730,600,0,0,25,250,380,435,0,0,0,0,0,0,50,150,100,0,0,0,300,95,50,5,0,8,100,0,80,0,0,0,0,0,0,0,0
29/05/2023 0:00,10,3310,386,1373,4642,2915,350,0,217,803,2405,1664,50,0,0,0,0,0,12,170,580,810,0,700,960,2225,150,265,0,0,42,0,560,0,0,0,0,0,0,0,0
30/05/2023 0:00,190,2975,235,892,3745,2100,212,450,275,220,1150,992,400,0,0,0,0,0,35,145,415,400,170,20,780,1753,200,200,0,0,10,150,680,0,0,0,0,0,150,0,0
31/05/2023 0:00,180,2126,115,1325,4084,2050,83,0,205,310,1110,760,460,0,0,0,0,0,88,290,575,190,0,510,310,1506,100,494,0,0,15,10,763,72,0,0,0,0,0,0,0
01/06/2023 0:00,300,1115,85,773,4280,830,45,5,50,300,850,250,0,0,0,0,0,0,0,0,84,190,0,170,450,630,100,90,0,0,0,0,50,0,0,0,0,0,0,0,0
02/06/2023 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/06/2023 0:00,100,575,200,350,1310,810,10,0,0,0,150,100,0,0,0,0,0,0,0,0,100,100,0,0,420,2000,150,1140,0,0,150,2,0,100,0,0,0,0,0,0,0
04/06/2023 0:00,170,2624,187,258,2557,505,100,70,100,300,890,820,240,0,0,0,0,0,0,4,540,311,0,103,380,1325,0,575,60,620,270,0,340,30,0,0,0,0,0,0,0
05/06/2023 0:00,905,4895,439,3231,3657,1170,205,0,200,28,765,420,95,0,0,0,0,0,48,0,95,240,0,370,340,1045,250,373,60,840,10,0,340,0,0,0,0,0,0,0,0
06/06/2023 0:00,37,3844,200,1624,3919,2282,70,0,85,0,974,689,300,0,0,0,0,0,41,0,279,460,50,260,88,1505,30,720,60,0,155,25,1123,7,0,0,0,0,0,0,0
07/06/2023 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/06/2023 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/06/2023 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/06/2023 0:00,0,1898,105,762,2029,1079,55,20,125,255,347,419,715,0,0,0,0,0,9,235,88,147,84,464,583,2392,300,385,0,12,0,6,465,172,0,0,0,0,0,0,0
11/06/2023 0:00,541,5139,581,1205,3781,1608,441,1,119,508,799,424,0,0,0,0,0,0,33,15,171,223,0,10,780,1900,100,640,3,0,0,10,570,0,0,0,0,0,0,0,0
12/06/2023 0:00,416,8947,336,2434,5253,796,686,296,110,330,857,480,675,0,0,0,0,0,2,11,264,0,66,80,490,1505,64,600,40,10,65,9,380,45,0,0,0,0,20,0,0
13/06/2023 0:00,1025,9589,369,3056,12453,3322,548,0,280,805,1830,1249,385,0,0,0,0,0,206,290,465,209,0,95,580,2368,500,930,0,0,300,10,910,20,0,0,0,0,0,0,0
14/06/2023 0:00,468,12253,470,2196,11284,3456,580,116,427,895,1903,1080,170,0,0,0,0,0,200,515,920,523,100,20,400,850,200,480,0,0,0,500,230,50,0,0,0,0,0,0,0
15/06/2023 0:00,290,13740,2830,4066,13592,8309,455,278,680,670,1675,1665,720,0,0,0,0,0,150,385,522,170,0,630,705,1500,300,840,50,0,100,0,450,100,0,0,0,0,0,0,0
16/06/2023 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/06/2023 0:00,637,3388,403,1400.888,4736,3304,30,0,49,0,500,610,0,0,0,0,0,0,25,0,0,320,200,785,585,3060,200,290,0,0,108,30,508,110,0,0,0,0,0,0,0
18/06/2023 0:00,265,4818,1880,5020,6647,4005,0,200,50,0,1893,1970,940,0,0,0,0,0,460,0,1245,763,500,134,775,2470,35,660,62,30,300,68,790,0,0,0,0,0,0,0,0
19/06/2023 0:00,15,5077,1290,3035,7133,3172,125,50,370,780,2300,1254,1310,0,0,0,0,0,10,180,635,385,100,390,290,2261,0,1022,0,16,2,20,500,35,0,0,0,0,0,0,0
20/06/2023 0:00,635,8151,1802,1015,12147,4066.875,173,60,500,784,3770,2285,1300,0,0,0,0,0,160,400,1665,1150,630,590,1145,3661,0,613,0,0,15,179,750,39,0,0,0,0,0,0,0
21/06/2023 0:00,120,10046,1413,1892,16109,5144,325,10,535,1222,4155,1549,400,0,0,0,0,0,275,657,2059,535,140,852,736,2754,0,319,0,10,55,10,780,17,0,0,0,0,0,0,0
22/06/2023 0:00,1223,9295,1340,2945,14344,4913,275,250,776,589,2780,1506,1000,0,0,0,0,0,60,170,1310,717,100,1140,390,5150,100,1490,0,23,5,20,1035,25,0,0,0,0,0,0,0
23/06/2023 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/06/2023 0:00,655,7069,1691,1979,9163,5610,230,145,155,60,2560,1662,1035,0,0,0,0,0,338,5,765,205,80,620,670,4437,410,1425,0,22,420,60,767,10,0,0,0,0,0,0,0
25/06/2023 0:00,877,12097,2072,5009.56,9827.333,4236.333,37,100,380,50,3100,1905,630,0,0,0,0,0,30,268,1855,1000,450,380,800,2900,52,1425,0,20,125,1,675,45,0,0,0,0,0,0,0
26/06/2023 0:00,0,14895,1233,8957,6387,2276,173,100,639,1970,2847,2764,880,0,0,0,0,0,12,281,527,255,250,210,472,4537,80,2380,0,45,0,500,1061.25,65,0,0,0,0,0,0,0
27/06/2023 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/06/2023 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/06/2023 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2023 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2023 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/2023 0:00,0,1205,6,1220,330,40,0,40,0,190,470,20,300,0,0,0,0,0,0,230,200,150,100,280,30,1080,0,60,0,0,0,0,185,0,0,0,0,0,0,0,0
03/07/2023 0:00,950,2187,475,4020,1893,1439,0,30,229,774,1165,625,0,0,0,0,0,0,4,135,340,150,0,160,450,1100,0,175,0,0,100,16,20,0,0,0,0,0,0,0,0
04/07/2023 0:00,340,2974,960,7955,3280,1859,0,0,75,478,1150,900,400,0,0,0,0,0,5,297,186,328,144,1500,100,3468,0,758,0,0,0,0,980,0,0,0,0,0,0,0,0
05/07/2023 0:00,250,3211,360,3721,2595,1040,0,50,345,475,1100,477,100,0,0,0,0,0,10,195,500,270,0,985,150,5885,0,2085,0,0,75,5,1500,140,0,0,0,0,0,0,0
06/07/2023 0:00,800,5887,690,5630,3787,1177,0,180,90,412,1275,347,795,0,0,0,0,0,62,165,250,95,150,500,800,3851,550,1390,0,9,170,0,365,40,0,0,0,0,0,0,0
07/07/2023 0:00,146,2025,723,2714,2099,965,0,115,140,654,863,594,1200,0,0,0,0,0,0,30,30,0,105,730,450,4660,0,1221,0,0,105,30,1100,108,0,0,0,0,45,0,0
08/07/2023 0:00,60,3013,390,3739,2877,822,0,70,120,165,2020,965,400,0,0,0,0,0,0,0,690,575,0,905,315,2754,10,920,0,0,25,34,515,0,0,0,0,0,0,0,0
09/07/2023 0:00,460,5588,916,4369,4558,1605,0,120,1290,470,4803,3520,0,0,0,0,0,0,74,240,1960,1215,0,900,1105,7800,0,2013,0,2,0,220,1390,136,0,0,0,0,0,0,0
10/07/2023 0:00,70,3395,788,2751,7052,3166,0,0,389,680,3570,1908,0,0,0,0,0,0,30,40,1110,310,0,1258,1184,6896,200,2153,0,15,175,2,550,16,0,0,0,0,0,0,0
11/07/2023 0:00,80,5223,1550,4603,7976,2098,0,0,505,1135,2931,1718,150,0,0,0,0,0,48,272,960,552,256,1452,375,5922,0,894,0,7,155,5,1395,184,0,0,0,0,2,0,0
12/07/2023 0:00,155,3715,172,2603,3156,1862,0,563,110,419,1160,1115,425,0,0,0,0,0,129,227,220,360,100,735,530,5360,0,580,0,0,10,0,880,15,0,0,0,0,0,0,0
13/07/2023 0:00,356,10329,363,1673,7879,3736,0,79,60,170,734,200,1608,0,0,0,0,0,10,84,150,80,0,310,1450,3937,165,588,233,1476,80,5,727,87,0,0,0,0,0,0,0
14/07/2023 0:00,155,7684,703,3940,8208,2861,0,200,150,385,423,375,194,0,0,0,0,0,0,280,450,185,0,833,550,1221,254,465,0,8,145,55,670,0,0,0,0,0,0,0,0
15/07/2023 0:00,170,4380,240,2742,4081,1950,462,200,90,933,510,560,850,0,0,0,0,0,30,70,120,45,0,415,1100,2000,120,120,50,0,60,42,450,80,0,0,0,0,0,0,0
16/07/2023 0:00,580,5150,445,4020,3515,1159,640,60,115,360,2012,600,568,0,0,0,0,0,64,21,510,260,450,120,377,2270,107,62,30,0,0,0,92,39,0,0,0,0,0,0,0
17/07/2023 0:00,180,6977,1868,2975,5160,2160,1169,41,170,625,1935,559,460,0,0,0,0,0,0,50,790,310,200,310,50,3286,6,470,0,0,0,10,815,0,0,0,0,0,0,0,0
18/07/2023 0:00,470,5212,819,2272,4330,1839,455,24,350,340,915,338,210,0,0,0,0,0,0,20,280,60,200,560,1995,4960,110,960,40,0,300,0,1300,47,0,0,0,0,0,0,0
19/07/2023 0:00,415,5478,2198,8455,5706,2376,135,0,305,455,1225,650,1075,0,0,0,0,0,100,700,815,697,80,360,404,4317,200,860,0,0,100,40,725,50,0,0,0,0,0,0,0
20/07/2023 0:00,174,7421,1510,11471,7305,2740,505,0,176,1135,2247,1152,723,0,0,0,0,0,0,390,327,85,400,1270,790,4742,0,402,0,0,0,5,535,82,0,0,0,0,0,0,0
21/07/2023 0:00,980,7268,921,8128,5192,1980,270,160,470,2070,1585,1005,510,0,0,0,0,0,0,170,185,135,180,560,906,3138,200,450,0,6,100,93,525,90,0,0,0,0,0,0,0
22/07/2023 0:00,50,5917,599,4887,4365,1450,40,160,20,1090,649,735,2955,0,0,0,0,0,4,995,755,483,660,645,95,5087,45,460,0,5,10,10,440,67,0,0,0,0,0,0,0
23/07/2023 0:00,108,3000,750,8220,5181,1195,120,0,180,1270,940,610,1245,0,0,0,0,0,0,428,832,184,62,680,726,2600,0,1356,40,0,220,518,350,0,0,0,0,0,0,0,0
24/07/2023 0:00,270,4960,926,7445,7469,2702,545,0,208,1656,3610,1592,250,0,0,0,0,0,5,60,620,280,0,1383,930,5702,200,1042,0,5,250,155,1550,0,0,0,0,0,78,0,0
25/07/2023 0:00,735,6014,1465,7189,7595,3233,360,160,60,816,3020,1940,1430,0,0,0,0,0,10,310,1640,625,231,1641,1655,6016,0,393,0,10,55,25,840,50,0,0,0,0,0,0,0
26/07/2023 0:00,100,4270,530,4970,5160,1545,50,30,500,584,1156,510,600,0,0,0,0,0,125,180,478,160,0,1455,575,5167,20,965,0,0,335,125,690,63,0,0,0,0,5,0,0
27/07/2023 0:00,570,5541,1349,5920,8882,2032,170,0,467,810,2522,1360,574,0,0,0,0,0,75,211,560,450,280,433,1913,6888,400,897,15,8,100,230,685,53,0,0,0,0,0,0,0
28/07/2023 0:00,105,6910,1165,6020,9301,3345,92,200,280,950,2022,1141,125,0,0,0,0,0,130,300,892,800,80,1712,1349,6647,0,815,3,0,17,0,340,0,0,0,0,0,0,0,0
29/07/2023 0:00,20,4181,950,2986,4368,2880,0,150,590,1345,4005,2036,3782,0,0,0,0,0,0,200,420,310,50,1300,823,4466,10,505,0,2,720,0,505,0,0,0,0,0,0,0,0
30/07/2023 0:00,0,5006,565,6292,5705,3410,0,76,184,490,3170,1690,2520,0,0,0,0,0,160,310,1060,705,150,765,125,3680,10,805,0,0,0,20,205,0,0,0,0,440,0,0,0
31/07/2023 0:00,300,4243,653,6608,6701,3424,0,0,452,1170,3094,1933,237,0,0,0,0,0,10,170,766,406,100,280,340,4017,0,235,0,5,0,200,330,0,0,0,0,23,0,0,0
01/08/2023 0:00,1225,5425,1035,11807,5281,2793,240,0,190,507,1405,755,2130,0,0,0,0,0,24,220,550,120,100,251,310,4102,0,730,0,30,285,11,380,6,0,0,0,0,0,0,0
02/08/2023 0:00,330,4070,691,10881,5572,2203,341,50,200,1180,2711,1612,900,0,0,0,0,0,6,105,570,730,40,865,624,2713,50,195,0,13,67,70,250,31,0,0,0,0,0,0,0
03/08/2023 0:00,510,3816,929,10606,4662,689,580,0,210,535,1450,406,890,0,0,0,0,0,30,325,1075,471,485,480,210,2905,30,1010,0,0,40,146,510,30,0,0,0,0,0,0,0
04/08/2023 0:00,175,3805,1380,10025,5015,1345,530,165,100,565,670,0,1923,0,0,0,0,0,5,320,810,186,100,370,350,3818,40,935,0,20,35,30,370,88,0,0,0,0,0,0,0
05/08/2023 0:00,125,589,263,1391,2925,1709,495,0,215,340,1720,175,0,0,0,0,0,0,22,76,466,76,100,218,650,998,240,200,4,0,186,0,650,85,0,0,0,0,0,0,0
06/08/2023 0:00,460,4229,310,1255,2895,1735,210,0,305,470,680,490,0,0,0,0,0,0,20,110,420,130,0,50,530,509,150,0,0,7,250,0,0,0,0,0,0,0,0,0,0
07/08/2023 0:00,35,3030,265,1825,3962,1675,440,0,255,355,1539,1175,70,0,0,0,0,0,0,100,800,470,23,480,830,2484,190,140,0,37,239,535,852,40,0,0,0,0,0,0,0
08/08/2023 0:00,10,1240,140,768,1521,445,100,0,50,150,740,593,550,0,0,0,0,0,0,20,110,70,0,125,40,156,0,20,0,25,400,0,50,0,0,0,0,0,0,0,0
09/08/2023 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
