Date,SOS008L02P,SOS005L04P,SOS003L04P,SOS002L09P,SOS001L12P,SOS500M24P,SOS250M48P,SOP001L12P,POV005L04P,POV002L09P,POV001L24P,POV500M24P,POP001L12P,POP015K,SO0005L04P,SO0002L09P,SO0001L12P,SO0500M24P,POP005L04P,POP002L09P,POP001L12P.1,POP500M24P,POPF01L12P,AT5X5K,ATN02K12P,ATN01K24P,MAR02K12P,MAR01K24P,ATWWP002K12P,ATWWP001K24P,MASR025K,MAHS025K,SE500G24P,SE200G24P,ATPPCH5X5K,ATPA1K24P,MAPA1K24P,MAP1K25P,MAC1K25P,EEA500G12P,EEA200G24P
30/04/2023 0:00,638,3738,835,3455.88901,6117.082971,2025,197,60,100,468,279,561,10,0,0,0,0,0,26,37,120,61,160,1264.2,976.5,3070,226,1117,0,0,197,200,718,60,0,0,0,0,0,0,0
01/05/2023 0:00,500,3883,408.5,2274,4352,1586,88,55,115,536.9990232,423,655,240,0,0,0,0,0,70,230,134,180,5,935,647,3563.083,1,441.083,0,0,110,5,295.333,47,0,0,0,0,0,0,0
02/05/2023 0:00,402,5429,954,3437.439976,3165,791.332971,360,6,342,1179,107,498,720,0,0,0,0,0,34,579,629,484,9.916025641,156,793,2466,75,387,0,0,140,0,297,53,0,0,0,0,0,0,0
03/05/2023 0:00,626,3438,316,1008.887983,1348,636,77,100,72,186,102,89,83,0,0,0,0,0,26,331,282,371,0,2830,1600,7751.334,132,1108.417,0,0,53,0,1111,44.00708333,0,0,0,0,0,0,0
04/05/2023 0:00,176,2024,229,313.7769928,629.332971,907,351,0,70,0,0,171,95,0,0,0,0,0,0,102,133,128,0,1945,1546.25,4232.04,235,951.873,0,0,26,0,1179.917,14,0,0,0,0,30,0,0
05/05/2023 0:00,422,4140,536,213,1026,596,17,43,8,24,0,15,1420,0,0,0,0,0,0,10,0,0,2,1531,311,3554,0,338,0,0,0,0,658,30,0,0,0,0,0,0,0
06/05/2023 0:00,492,8263.75,1841,3125,7340.5,4617,208,66,195,45,256,127,4368,0,0,0,0,0,5,123.9970085,521,122,95,1037,711,3097,50,791.167,20,0,141,0,962.166,153,0,0,0,0,0,0,0
07/05/2023 0:00,113.5,9008.5,1009,5624.439976,13114.5,4546,131,0,61,115,1390,835,1961.832967,0,0,0,0,0,5,80,203,89,0,821,1519.083,3944.999,180,602,3,4,159,2,1046.834,100,0,0,0,0,0,0,0
08/05/2023 0:00,580,10294,2118.5,7534.673007,9758.667029,3932.667029,296,220,508,1314,3741,1389,2013,0,0,0,0,0,63,51,292,77,0,1927,1003,5658,116,896,41,30,263,10,675,65,0,0,0,0,0,0,0
09/05/2023 0:00,464.5,7301.5,1382,7026.11099,9403,3264.208062,324,0,544,1387,3063,1640,1193,0,0,0,0,0,50,165,525,358,30,2125,1821.917,5534.917,110,760.917,5,45.25,13,100,716.25,35,0,0,0,0,0,0,0
10/05/2023 0:00,399,8606,1594,8835.11099,10957.16603,3598.666033,150,0,715,1218,2717,1142,1365,0,0,0,0,0,124,295,664,425,109,963,1615,4294,318.995,805,86.33333333,62,5,0,757.916,103,0,0,0,0,0,0,0
11/05/2023 0:00,779,7271,1395,6282,10963.57998,3766,77,0,514,874,1835,709,300,0,0,0,0,0,130,579,721,527,120,3953,1205,5767.833,163,905,13,59.41733333,190,80,1670,81,0,0,0,0,0,0,0
12/05/2023 0:00,448,5795,869,5254,6366,2341,0,0,860,1586,2989,1222,685,0,0,0,0,0,30,49,124,327,0,827,425,4570,0,522,0,58,17,5,279,0,0,0,0,0,0,0,0
13/05/2023 0:00,355,5249,796,4828,7789.332971,1997,313,10,234,659,1763,697,938,0,0,0,0,0,136,376,696,477,80,439.24,369,3595,133,806,10,87,80,5,944,63,0,0,0,0,18,0,0
14/05/2023 0:00,89,4825.5,669,3672,4551,1394,150,210,222,417,1164,750,994,0,0,0,0,0,139,295,601,443,70,818,939.167,3718.167,221,293,0,76,152,100,547,21.99291667,0,0,0,0,0,0,0
15/05/2023 0:00,802,6997,1447,5088.778019,6989.083967,2837.458967,38.95797101,130,620,1083,2352,1718,1167,0,0,0,0,0,115,210,728,410,403,2258,1037.25,5886,67,711,5,51.16666667,28,0,1090,41,0,0,0,0,0,0,0
16/05/2023 0:00,87,6839,1016,4226,6554,2654,45,25.91702899,512,979,2649,1576,137,0,0,0,0,0,114,364,1070,355,135,875,862,3899,253,496,41,98.04166667,145,0,779.084,0,0,0,0,0,0,0,0
17/05/2023 0:00,64,4925,807,4180,6129,2293,0,10,326,779,1865,1183,340,0,0,0,0,0,115,402,1270,142,43,1505,947,3475.75,160,526,61,109,16,0,473,10,0,0,0,0,0,0,0
18/05/2023 0:00,344.5,4142.75,740.5,2096.778019,3095.25,1459,26,11.75,322,520,1252,443,1039,0,0,0,0,0,115,351,1026,339,100,777.2,679.167,3409.167,161,425.292,1.75,94.375,83,0,385.25,25,0,0,0,0,0,0,0
19/05/2023 0:00,25,3150,637,2743,3819,1361,0,6,194,593,1504,1131,408,0,0,0,0,0,46,158,250,66,294,1032,746,3582,0,810,5,178,0,0,669,60,0,0,0,0,0,0,0
20/05/2023 0:00,325,2457,532,2150,2319,939,302.0009964,0,251,256,618,530,96,0,0,0,0,0,20,203,152,161,0,1209,585,2575,190,598,21,171,239,2,718,55,0,0,0,0,0,0,0
21/05/2023 0:00,218,2236,488.25,2257.550966,3775,1165,20,485.25,158,446,1268,676,718,0,0,0,0,0,119,139,743,445,111,183,500,968.541,41,273.625,21,56.08333333,0,20,367.25,40.00708333,0,0,0,0,0,0,0
22/05/2023 0:00,170,5508,933,4482,6826,2555,426,210,216,644,1658,1004,312,0,0,0,0,0,63,236,865,374,56,505,636,2352,104,388,9,93,10,0,507.916,15,0,0,0,0,0,0,0
23/05/2023 0:00,102,3021.5,558,3744,6137,2578,679.042029,50,259,545,1585,746,65,0,0,0,0,0,59,234,752,447,161,706,1325,2925.167,80,842.167,2,74,93,100,517,20,0,0,0,0,0,0,0
24/05/2023 0:00,523,3172,496,2421,3092,1428,190,21,110,271,1218,633,366,0,0,0,0,0,104,274.0029915,689,406,276,331,870,2107,69,477,7,25,108,0,305,49,0,0,0,0,0,0,0
25/05/2023 0:00,202,3058,530,2773,3341,1584,550.9990036,303,219,571,1059,742,60,0,0,0,0,0,66,260,642,568,20,235,597,2186,147,658,10,32,9,0,527.084,51,0,0,0,0,0,0,0
26/05/2023 0:00,205,1852,324,1578,2919,1329,413,0,40,258,465,532,16,0,0,0,0,0,20,70,288,341,11,770,372,1255,30,191,0,11,10,10,453,80,0,0,0,0,0,0,0
27/05/2023 0:00,65,1244,201,940,1373,637,51,0,139,199,600,377,125,0,0,0,0,0,5,62,399,245,10.08397436,480,597,1277,152,238,29,19.25033333,130,40,203,51,0,0,0,0,0,0,0
28/05/2023 0:00,44,2085,373,1381,1982,987,50,5,125,303,962,621,25,0,0,0,0,0,20,45,252,176,152,230,466,1248,32,206,0,6,10,10,363,10,0,0,0,0,20,0,0
29/05/2023 0:00,543,4589,693,3473,5190.75,3743,148,45,341,753,2187,1790,117.167033,0,0,0,0,0,10,93,554,251,20,929,497.166,2326.25,68,503,0,35,51,3,781,20,0,0,0,0,10,0,0
30/05/2023 0:00,86,2846,475,2388.880012,4642,1652,28,142,145,375,964,636,250,0,0,0,0,0,73,212,636,403,0,330,487,2842,179.166,632,4,9,9,0,654,0,0,0,0,0,0,0,0
31/05/2023 0:00,11,3118,265,2956.2,3748,2164,220,246,23,265,1162,1049,391,0,0,0,0,0,52,175,550,522,15,460,566,2202,98,626,2.5,24.742,17,150,773,35,0,0,0,0,150,0,0
01/06/2023 0:00,222,1758,168,1467,3855,1634,136,5,75,94,299,374,0,0,0,0,0,0,66,112,147,302,0,120,507,427,132,144,0,10,90,0,154,5,0,0,0,0,0,0,0
02/06/2023 0:00,134.5,1614,281,2872.11099,3833.25,1801,48,40,70,556,736,494,0,0,0,0,0,0,2,75,276,304,0,180,10.417,579.667,2.917,223.833,0,3.5,8,10,122.667,33,0,0,0,0,0,0,0
03/06/2023 0:00,158,2576,523.25,1831.11099,2053.167029,712,25,9,76,199,623,311,45,0,0,0,0,0,45,91,350,171,23,16,385.25,322.042,41,509.292,0,2,20,0,85,10,0,0,0,0,0,0,0
04/06/2023 0:00,443,2435,375,1304.769988,1451,802,39,75,40,120,312,195,10,0,0,0,0,0,3,19,175,155,120,180,84,955,76,547,0,2.125,120,0,174,10,0,0,0,0,0,0,0
05/06/2023 0:00,160,7499,984,6781.887983,8744,3044,285,22,367,268,1446,913,98,0,0,0,0,0,67,164,592,550,124,305,233,1914.333,113,623,34.33333333,20.91666667,220,0,445.833,27,0,0,0,0,0,0,0
06/06/2023 0:00,15,6876,807,5355,7736,1727,158,24,181,244,1634,987,310,0,0,0,0,0,30,45,384,172,39,248,748,1793,148,464,46,59.758,10,2,558,41,0,0,0,0,0,0,0
07/06/2023 0:00,746,6627.5,987.5,5288,5699,2767,322,11,90,268,1130,720,110,0,0,0,0,0,31,11,384,143,10,544,980,2331.087,97,446.587,104,34,50,0,581.08,41,0,0,0,0,0,0,0
08/06/2023 0:00,385,4575,320,3334,4569,2246,171,0,166,275,597,638,250,0,0,0,0,0,47,18,216,252,20,1151,1000,2446,194,772,6,92,24,70,774,15,0,0,0,0,0,0,0
09/06/2023 0:00,155,2654,223,1864,1392,810,20,0,60,115,342,185,0,0,0,0,0,0,17,63,200,193,0,770,114,1883,10,427,0,62,10,0,473,0,0,0,0,0,0,0,0
10/06/2023 0:00,150,4803,397,2802,5011.999004,1983,48,86,184,375,608,712,761,0,0,0,0,0,63,380,452,426,46.91602564,383,859.5836667,2540.875,203,847,76.33333333,90.125,64,5,448,77,0,0,0,0,0,0,0
11/06/2023 0:00,597,5422.5,599,2458.666002,3832.166033,1863,227,28,140,620,896,843,53,0,0,0,0,0,16,216,454,340,160.0839744,70,464.7,1584.295,303.7,572.42,21,74.125,180,0,387,0,0,0,0,0,0,0,0
12/06/2023 0:00,268,6277,826,5184,4972,1386.539946,111.957971,257,202,422,1276,638,792,0,0,0,0,0,15,95,413,272,23.91602564,426,785,1907.875,113,811,7,94.625,20,0,732.833,70,0,0,0,0,0,0,0
13/06/2023 0:00,554,8059.5,793,5716,8548.333967,2692,376,10,371,591,1708,1245,498,0,0,0,0,0,218,293,565,339,80,226,288,2972.75,21,850,15.5,115,51,0,320.167,37,0,0,0,0,0,0,0
14/06/2023 0:00,198,10017.5,596,3613.776993,9624.416033,2185,222,1,212,565,1407,664,30,0,0,0,0,0,58,328,532,156,106,245,961,1631,400,448,7,62.25,115,10,726,13,0,0,0,0,0,0,0
15/06/2023 0:00,205.5,7491.75,818,3177,7784.667029,2979,333.042029,201.25,156,218,781,897,790,0,0,0,0,0,112,166,329,377,54,547,423.083,1321.667,85.917,590.667,1.667,54.08366667,132,10,373.333,47,0,0,0,0,0,0,0
16/06/2023 0:00,365,5537,1069,3708,8731.583967,5097,215,51,325,408,1639,1043,164,0,0,0,0,0,31,143,883,595,143,503,1307,3515,42,789,5,60,100,2,588,0,0,0,0,0,0,0,0
17/06/2023 0:00,475.5,4056.25,1203,2358,4854,3731.990036,25,134,221,200,1153,1001,70,0,0,0,0,0,10,147,426,424,35,858,797,3733.25,87,779.38,31,55.63,0,0,490.337,63,0,0,0,0,0,0,0
18/06/2023 0:00,109,4829,1006,2374,5827,2983.470018,189,115,268,144,855,923,550,0,0,0,0,0,94,89,343,148,330,220,421,1940.625,82,597,2,95,35,17,400.833,98,0,0,0,0,0,0,0
19/06/2023 0:00,85,6564,1448,4739.444988,8487,3859,247,115,326,510,2134,1386,1620,0,0,0,0,0,84,152,674,646,320,721.8,868.333,4533.083333,83,1579,10,147,27,59,820,76,0,0,0,0,0,0,0
20/06/2023 0:00,473,8589,1796,2279,7336.416033,3730.875,118,24,535,965,3017,2092,1376,0,0,0,0,0,367,442.9970085,1348,1175,290,766,529.25,5261.75,108,1473,8,65,228,151,1204,20,0,0,0,0,12,0,0
21/06/2023 0:00,166,8422.5,1530,2462,7596.916033,3035,288,70,388,824,3290,1639,330,0,0,0,0,0,170,343,1067,579,245,758,1013.916667,4295.663333,107,874.33,11,64.625,171,20,689,28,0,0,0,0,2,0,0
22/06/2023 0:00,208,8282,1050,3136,10146.08397,4240,114,250,416,777,2970,1703,1070,0,0,0,0,0,163,170,1458,731,115,732,601,3370.133333,151,375,30,75.876,0,59,931,65,0,0,0,0,25,0,0
23/06/2023 0:00,339,8819,1462,1035,8938,3639,154,0,410,322,1980,1635,249.8339744,0,0,0,0,0,128,101,1050,459,10,698,255,3970.38,73,1505.38,9,42,13,10,765,2,0,0,0,0,10,0,0
24/06/2023 0:00,874,7072,1347,2026.555978,6100.583967,2836,85,65,351,216,2739,1912,885,0,0,0,0,0,88,151,809,338,190.0839744,455,596.167,4034.541667,172,1070,51,30,221,0,904,46,0,0,0,0,0,0,0
25/06/2023 0:00,1118,7865,1399,2450.005012,6880.332971,3136.332971,170,208,651,208,2709,1322,564.1660256,0,0,0,0,0,73,399,976,565,610,254,456.6666667,2027.958667,54,1467.167,0,20,206,20,505,90,0,0,0,0,0,0,0
26/06/2023 0:00,579,12312.25,1947,6594.560024,13188.67002,4177,160,185,850,1412.889988,4299,1989,785,0,0,0,0,0,42,91,982,215,270,690,276,5017.916667,117,1693,0,183.502,282,84,1060,53,0,0,0,0,0,0,0
27/06/2023 0:00,477,4408.75,893,2641.889976,3976.332971,1414,116,0,174,749,1480,346,721,0,0,0,0,0,119,97,528,449,244,470,205.25,2248,7,482,0,39,0,1,401.167,41,0,0,0,0,0,0,0
28/06/2023 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/06/2023 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2023 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2023 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/2023 0:00,302,1220,58,1076.001027,1302,417,120,0,25,134,402,90,0,0,0,0,0,0,20,32,232,286,56,94,111.16,732.4,30.4,182.3,0,12.04,0,50,238.2,16,0,0,0,0,0,0,0
03/07/2023 0:00,585,4260.25,575.1,2174.4,3744,2148.082971,126,22,107,246,824,829,440,0,0,0,0,0,25,58,323,208,149,282,148,2123.875,0,576,0,22.26266667,0,0,345,0,0,0,0,0,0,0,0
04/07/2023 0:00,640,5147,1325,4884,5662,2619,86,50,148,646,1405,1036,420,0,0,0,0,0,99,305,975,735,54,1429,637,3690.125,130,767.75,0,7.251,12,16,369,45,0,0,0,0,0,0,0
05/07/2023 0:00,430,4902,1013,6237.998973,5212,2200,7,50,450,1147.110012,2330,1248,190,0,0,0,0,0,58,473,633,380,14,840.001,295,4712.041667,120,1868,0,4,98,0,847,5,0,0,0,0,0,0,0
06/07/2023 0:00,467.5,6943.5,999.5,6046.332971,6340.25,2296,32.00099638,85.5,155,535,1667,676,630,0,0,0,0,0,177,332,364,368,126,220.999,732.996,3907.874667,344.25,768.542,0,12.5,187,0,879.333,120,0,0,0,0,0,0,0
07/07/2023 0:00,56,3709,506,2820,2642,1164,0,65,140,684,851,597,1394,0,0,0,0,0,0,30,10,0,155,494,333,2633,5,536,0,3,0,0,645,0,0,0,0,0,0,0,0
08/07/2023 0:00,647,5583.5,1044,5373.887017,5437.416033,1880,114.8960145,148,122,411,1177,348,400,0,0,0,0,0,60,73,309,234,104,1071,854,4909.67,84,1474,0,11.4,26,25,1031,172,0,0,0,0,0,0,0
09/07/2023 0:00,135,5302,837,4171,4010,2024.082971,15,146,554,250,2273,1820,0,0,0,0,0,0,56,177,595,507,0,869,411,3544.295,57,1160.08,0,3,131,200,914,0,0,0,0,0,0,0,0
10/07/2023 0:00,206,6929.5,1107,4629.221014,8105.079982,2979.917029,12,39.67001812,420,530,3316,1649,5,0,0,0,0,0,0,20,640,584,0,1415.4,1671.248,7636.71,86,1523.58,0,21.874,40,32,1314.5,124,0,0,0,0,25,0,0
11/07/2023 0:00,196,7303.75,1054,4835.223007,9292.659964,3563,39,4,435,998,3467,2206,170,0,0,0,0,0,23,131,1343,597,231,1067.2,712,4358.500333,93,984.667,0,7,182,24,1032,32,0,0,0,0,0,0,0
12/07/2023 0:00,161,6053,889,3549,6228,2252,0,548,454,611,1621,1347,478,0,0,0,0,0,118,217,1118,412,125,469,448,4621,126,523,0,0,69,0,635,123,0,0,0,0,0,0,0
13/07/2023 0:00,584,5745,1137,1906,6068,2129,25,0,97,200,964,658,1878,0,0,0,0,0,51,109,386,306,0,512,1069.833333,3393.583333,71,646.75,36,3.6,12,5,702,95,0,0,0,0,0,0,0
14/07/2023 0:00,5,3638,906,2835,3378,955,0,7,171,393,836,534,415,0,0,0,0,0,30,85,99,45,0,547,269,1284,4,203,1,64,10,0,532,7,0,0,0,0,22,0,0
15/07/2023 0:00,140,5254,381,3219,4030.5,2171,470,212,242,937,1257,781,945,0,0,0,0,0,80,260,781,272,40,608,1025.416667,2628.916667,155,537,36,140.251,107,10,693,44,0,0,0,0,0,0,0
16/07/2023 0:00,472.5,4511,407,3753.444022,3523.083967,1978,200,178,209,747,1071,457,260,0,0,0,0,0,5,128,210,145,186,462.4,525.25,2817.083667,131.583,409.417,48.583,87.083,193,57,455.083,20,0,0,0,0,0,0,0
17/07/2023 0:00,348,6503,800,2732,6167,3179,437,12,163,592,1949,1157,349,0,0,0,0,0,59,75,426,336,55,458,873,4618.5,149,812,43,134,80,45,364,56,0,0,0,0,0,0,0
18/07/2023 0:00,75,6063,819,3315,5000,2939,937,159,138,394,1180,479,111,0,0,0,0,0,23,113,1149,438,575,600,235,5005.999958,68,790,2,120.832,155,0,1042,43.95,0,0,0,0,0,0,0
19/07/2023 0:00,241,4535,1110,1485,5154,1624,403,0,324,165,1088,659,795,0,0,0,0,0,35,88,845,360,180,337,1336.333333,4898.25,82,1282.75,5,80,35,5,670,66,0,0,0,0,0,0,0
20/07/2023 0:00,584,6489,1565,8683.998973,6656,2524,478,20,396,1023,1964,949,968,0,0,0,0,0,15,295,675,306,0,1223,977.3333333,5155.625,137,764,35,47,135,8,992,48,0,0,0,0,0,0,0
21/07/2023 0:00,345,3506,635,4577,3439,1408,162,10,280,864,1380,780,591,0,0,0,0,0,28,92,237,46,0,523,231,1786,5,225,0,25,0,0,75,6.967083333,0,0,0,0,0,0,0
22/07/2023 0:00,134.5,4150.25,960,8658,3439,1013,83,171.6700181,102,1366,1041,550,2210,0,0,0,0,0,57,484,287,246,601.9160256,466,658,3678.086708,97,847.54,5,66.03,90,107,947.17,110,0,0,0,0,0,0,0
23/07/2023 0:00,118,2615,506,5135,3159.416033,945,106,51,115,840,612,465,1354,0,0,0,0,0,15,327,294,429,225,727,628.3333333,3400.375,154,475,33,76,160,20,598,18,0,0,0,0,0,0,0
24/07/2023 0:00,64,5166.75,1024,6005,6478.829982,3265,591,10,213,1341,3526,1721,470,0,0,0,0,0,37,479,864,447,331.0839744,1164,1275.25,4744.871667,30,529,0,85,240,123,772,38,0,0,0,0,0,0,0
25/07/2023 0:00,276,4485,917,4802,5485,2329,393,70,105,1018,1655,739,1394,0,0,0,0,0,15,348,616,216,218,1906,925.25,6608.458333,187,1018,32,97,131,20,555,52,0,0,0,0,0,0,0
26/07/2023 0:00,760,3183,579,2847.669988,4242,2269,156,40,492,612,1715,940,346,0,0,0,0,0,3,361,999,161,75,1459,1391,6872,143,867,3,83,170,68,876,30,0,0,0,0,48,0,0
27/07/2023 0:00,400,7032,1308,5700,9003,2376,197.1039855,133,343,1115,3267,1647,1006,0,0,0,0,0,60,376,1251,665,280,434,1092.5,6750,144,765,26,54,42,110,711,129,0,0,0,0,5,0,0
28/07/2023 0:00,272,6965,985,5859,10079,3704,129,205,311,971,3048,1442,287,0,0,0,0,0,86,187,880,297,74,1730,592,6910,0,682,3,26.97,45,220,829,12,0,0,0,0,10,0,0
29/07/2023 0:00,287,3709,525,2675,3454,1181,113,110,418,1435,4343,2384,3641,0,0,0,0,0,102,109,416,456,115,604,374,3730,10,473.75,0,15,775,30,294,20,0,0,0,0,20,0,0
30/07/2023 0:00,125,2080,565,2612,3943,1606,83,30,197,412,1319,598,2570,0,0,0,0,0,84,449,859,558,50,896,460.25,2876.125,16,610,8,35,131,0,321,0,0,0,0,440,0,0,0
31/07/2023 0:00,246,8347,1484,7784,10007,3856,42,40,681,1377,3923,2508,317,0,0,0,0,0,92,259,1001,661,134,737,618,4027,63,929,6,23,110,0,453,15,0,0,0,0,0,0,0
01/08/2023 0:00,685,3815,342,2567,5286,1742,257,0,110,318,1036,698,2081,0,0,0,0,0,29,35,315,210,112,301,314.58,1462,62.33,326.92,40,19,17,170,432,6,0,0,0,23,0,0,0
02/08/2023 0:00,383,4635.25,584,3555,5451,2858,346,0,244,535,2708,1262,760,0,0,0,0,0,1.000989011,175,810,455,196,680,1020,3633,97,665,0,33.875,158,50,503,10,0,0,0,0,0,0,0
03/08/2023 0:00,526,3446.75,647.5,3448.443961,5507.332971,1891,136,11.08297101,233,501,1528,517,221,0,0,0,0,0,30,256,731,546,43.91602564,206.2,329.333,1330.875,54,959.583,11.333,44.958,150,76,253.167,0,0,0,0,0,0,0,0
04/08/2023 0:00,25,3979,660,2431,3400,1573,395,227,190,360,679,132,1878,0,0,0,0,0,5,120,398,165,150,290,285,607,0,102,2,7,30,50,304,0,0,0,0,0,0,0,0
05/08/2023 0:00,606,4069,651,2728,4179,1477,393.9990036,15,150,287,866,446,276,0,0,0,0,0,5,240,915,365,263.0839744,191,1118,1585,225,426,34,21,85,91,594,131,0,0,0,0,0,0,0
06/08/2023 0:00,68,3419.5,351,1909,2722,1179,284.8960145,0,265,357,977,688,201,0,0,0,0,0,5,75,169,175,110,212,419.167,1570,121,218,2,41.125,151,0,238.583,5,0,0,0,0,0,0,0
07/08/2023 0:00,137,6374.75,957,4225,5883,2506,243,10,352,658,2195,1510,250,0,0,0,0,0,28,168,853,291,161,434,590,3442.167,190,843.42,2,74,212,40,970,50,0,0,0,0,0,0,0
08/08/2023 0:00,130,1559,155,914,1010,500,131,10,140,206,436,231,565,0,0,0,0,0,0,53,152,60,0,220,368,518,76,141,0,36,488,0,212,0,0,0,0,0,0,0,0
09/08/2023 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
